Latitude,Longitude
10.832918,3.88887
7.427489,8.643297
4.495907,5.526045
10.352306,7.561406
13.800422,10.329909
12.556031,5.323184
6.177593,9.554403
8.385344,9.511202
13.958569,3.70252
6.211983,5.909999
6.6468,6.617308
4.848035,7.400937
6.519717,12.269786
10.690048,5.847306
9.589199,12.619322
8.805004,10.886099
9.89611,12.800625
13.799793,6.994962
13.676227,3.009589
5.447069,13.74631
11.042354,9.633733
12.752818,13.010491
5.754086,10.453875
9.347973,8.250346
12.881017,9.884489
12.155338,11.473868
6.364419,8.093641
4.344364,11.281938
11.220879,4.026115
7.211552,12.278308
12.430872,6.469009
12.041448,7.508491
5.220655,8.838382
12.217412,7.267818
11.394047,6.236699
13.467582,12.064216
4.72285,11.083204
4.963421,9.369723
12.823802,9.911292
7.135761,10.112452
7.389767,12.194297
7.817631,8.437013
9.132145,9.423386
9.434725,11.282513
8.940807,8.755961
11.790154,8.578841
13.140227,7.091119
10.838201,4.657521
8.066062,11.829212
9.365115,4.141344
8.700146,10.580908
9.316047,12.011443
8.438673,13.531351
13.095216,7.606594
13.988521,12.953822
8.249048,10.834214
8.451099,12.426382
13.839578,13.593586
9.12923,12.495469
5.770799,12.015978
10.461258,11.486201
8.116824,4.25916
9.827659,4.390361
7.90065,11.916242
4.407662,5.889967
6.465263,10.127818
13.459463,13.319639
7.544392,13.384671
12.631919,12.45933
6.120207,11.044382
4.610303,4.838488
7.048481,8.537132
12.401738,8.727305
10.626086,4.930651
9.415348,6.311311
4.893161,11.238364
13.692494,4.339832
5.516334,12.125479
11.890377,10.505145
6.440337,13.755116
12.713929,6.255931
6.730756,5.857705
10.338338,12.031817
9.524047,12.181447
11.306134,6.903682
13.99488,5.335067
11.187516,3.141142
11.262072,8.085568
4.446494,13.803847
6.472789,13.502342
9.912529,13.042436
8.553699,12.427851
4.241857,7.621183
7.752996,7.836574
10.491469,12.092198
9.515218,4.855722
7.519393,13.999414
13.422853,12.304082
13.636817,6.540654
13.732596,6.357207
9.505588,6.108535
6.085573,5.252815
11.407205,12.176652
5.529161,12.861965
12.786773,10.880739
12.753303,8.160433
11.856999,10.535343
12.419345,3.480989
7.370576,5.319309
9.506534,7.920435
4.35915,8.764838
11.549699,5.558459
4.037092,13.640505
5.997686,11.499563
10.526731,6.04682
5.3891,7.053693
10.089203,6.00329
8.623109,4.108013
10.109558,10.80924
11.997891,7.399671
12.831148,13.951405
6.445278,9.395287
5.814853,10.220141
12.922652,6.519596
13.413174,11.464481
12.537812,4.693189
4.480247,12.524267
6.585585,3.216
4.399834,9.885485
4.111372,6.570728
9.945871,10.003766
12.159446,4.846151
11.758231,5.063852
10.160248,13.563287
5.771199,10.314555
11.87583,7.567598
7.072107,7.277982
5.91525,7.815395
4.870788,4.535321
12.261947,13.92129
6.343812,6.151258
13.193755,8.283094
10.134578,6.872162
8.533607,10.279081
9.13644,5.506918
12.185313,10.77914
11.013157,4.489949
9.238428,5.440836
10.94196,12.780319
6.333916,12.388176
9.294274,10.01377
9.483674,3.335257
10.62896,11.106726
10.238426,13.155852
13.074956,6.829572
8.961624,6.651205
8.700045,6.275614
12.128643,5.916055
13.681129,11.898736
12.507261,10.928414
8.001099,3.355561
4.881645,5.926709
12.773334,3.329673
9.270255,4.706844
10.47425,6.065693
8.148966,9.692071
4.451745,10.363259
7.777648,10.662741
9.666885,3.660031
13.944494,7.496836
6.394,12.811227
11.253745,13.53592
6.266226,9.108009
5.290908,5.693067
12.148001,6.303892
11.580563,7.896283
6.139372,11.471037
6.953713,7.611673
4.76168,13.426053
7.203496,11.839506
7.999342,9.999534
12.656734,5.095372
4.237415,9.12087
11.773177,6.531843
8.664556,9.814735
6.473132,10.990163
5.307323,5.34676
12.877248,10.21627
5.014397,9.375156
6.363096,6.280247
11.752639,6.68897
6.848308,10.012113
12.047207,7.684439
6.694573,3.353884
9.469338,4.355534
8.49665,10.00002
11.559121,5.095716
6.253289,7.72059
11.899057,5.451888
10.0928,10.797096
9.62517,7.301165
11.354754,9.85567
9.147701,7.537989
13.864219,5.06371
4.619936,10.347344
10.874389,6.513418
10.427035,11.535916
6.874777,3.782906
10.361796,13.904254
8.430012,9.126887
13.668705,11.088119
6.997371,7.748816
11.539837,10.738885
9.476852,12.22116
6.968779,4.408931
4.333909,4.661966
6.207378,11.839282
4.613121,6.157096
5.153586,5.854363
9.405309,6.290922
11.061777,5.751137
5.570114,8.377522
13.89975,8.46512
8.068524,10.615791
11.722498,4.080872
12.854144,8.672241
5.98051,4.410719
12.076064,13.161956
12.493457,6.725418
11.34525,9.478681
5.924765,6.845853
10.556784,3.495994
9.13706,13.550946
10.636629,6.019388
12.106581,8.086564
9.315283,12.533576
4.282818,8.550663
5.440652,6.580057
6.822673,7.651909
13.053031,8.137186
6.518156,4.177428
11.968733,5.792701
13.135935,6.596157
6.65594,3.614312
6.15965,8.044918
13.273106,3.446218
5.856807,11.004528
13.478232,5.156531
7.004132,5.638971
12.669935,4.890484
4.292788,4.265425
11.857204,6.383424
8.868097,11.55308
13.197921,7.918937
12.114006,4.28701
9.417651,5.957039
8.497397,8.117803
5.44538,11.253959
6.286351,8.681146
10.352499,10.522526
4.676893,8.844779
5.469112,12.406131
5.574362,4.703188
12.899769,7.696654
12.753086,4.724334
12.065999,9.73323
8.151286,11.418474
10.43394,6.638565
6.704553,5.28894
11.294224,11.431949
10.120568,12.361398
13.550768,9.97999
7.167014,5.122769
10.954417,10.918016
9.567305,11.517664
4.443443,3.979893
13.128576,12.205496
12.211623,9.906811
9.036672,7.188862
4.591652,6.683036
7.089975,8.919802
13.974314,7.39729
11.597498,3.84635
8.654554,3.379491
6.0071,5.4976
13.279927,3.914683
8.612101,13.773425
5.795802,9.471601
6.472172,7.460033
13.153819,10.635111
13.705576,7.633204
6.773688,8.96123
13.06702,12.243872
7.101147,7.194439
13.859383,12.405972
12.989452,6.598805
12.914205,7.57512
4.534457,13.729332
8.267749,9.116466
10.144273,8.553405
9.804852,9.360829
9.587061,13.570446
10.171325,5.176627
6.872439,9.912614
12.417761,10.666227
10.663746,4.873308
7.924219,3.384906
6.618383,10.611158
11.173179,6.403473
9.208742,3.42297
11.013607,9.497311
7.303333,4.480819
13.131493,12.700383
6.747225,6.371092
12.739747,12.082862
7.170758,12.075588
11.207328,6.390245
11.813188,7.275183
10.795667,13.342683
4.989026,3.277325
11.570335,12.997539
11.939583,4.442997
5.792748,4.86217
11.326596,5.051578
4.713923,13.664113
13.480667,7.244675
6.059095,7.603694
4.984754,3.171137
8.597396,10.622851
6.49992,4.362331
8.03918,6.126565
6.905697,12.777054
10.752864,7.420999
12.052583,10.451996
9.53349,11.508957
5.692994,10.004
8.102824,8.431237
13.921961,8.169896
5.954959,9.632162
9.269119,5.783619
11.763578,13.347212
8.018775,6.06441
12.196805,10.110927
11.571252,13.096053
11.936482,6.346332
5.585693,7.662763
5.977625,10.357422
11.165139,9.272449
9.421708,12.813873
5.190648,11.991544
9.765814,10.389406
12.751462,10.105222
8.293255,8.94155
5.701623,9.156586
5.167471,3.530286
7.274362,11.034628
10.792176,10.430736
4.920755,13.264302
7.070587,9.842287
6.499382,11.982019
6.93667,3.328314
9.39764,3.736195
6.168115,5.603253
7.327179,6.598854
11.151868,9.516222
6.818228,6.390579
13.703598,9.553704
10.586562,13.883949
13.591225,6.037524
9.704616,4.281468
13.816182,4.144745
10.253808,10.474558
4.333565,7.117496
12.583786,7.219379
8.285725,9.9199
13.631464,12.26349
13.955497,11.55126
7.965886,3.995288
11.145708,8.418697
8.347764,4.411275
13.56598,11.476396
9.89668,4.307383
6.989666,12.659386
5.443662,7.999828
12.461727,4.585976
13.22776,4.464688
6.055971,10.313413
5.490141,9.522159
4.058536,6.268092
4.515276,8.874738
10.718292,12.553212
8.159733,6.69894
13.317944,6.769784
9.257277,4.14405
13.214395,11.557029
6.872097,4.770071
6.359503,5.254769
7.726902,10.690751
6.537015,10.088726
7.072841,3.499934
13.535155,12.903487
8.76958,13.127033
13.128213,4.312748
5.183127,11.924404
4.998512,3.360218
9.371727,7.192616
12.593597,6.714995
5.078606,6.433582
4.383953,8.425119
7.819126,4.872524
6.284826,3.937152
13.285097,12.924083
9.703133,11.46704
13.832239,10.930647
5.387237,12.218759
8.389077,8.568209
11.837801,4.53856
11.93139,4.464323
4.891271,7.622536
8.028998,8.563722
7.042019,6.796341
12.33778,9.891927
7.316713,4.042584
4.295653,6.497528
4.049971,9.684791
6.320952,12.463663
8.6437,10.698863
13.459782,8.998474
9.970312,8.014333
8.97713,4.140301
9.998579,11.707113
10.889859,6.651777
9.626923,9.849879
7.333913,11.810989
12.257794,3.694036
4.746655,8.202864
6.492796,11.572118
11.314895,12.942815
8.323314,7.231843
7.567815,8.942454
11.730297,8.857344
13.175967,7.610761
7.270597,4.803481
11.811615,11.991254
11.337215,10.360265
4.180521,4.51218
10.257915,6.580346
10.762015,11.724387
11.285314,6.23021
7.137227,3.734231
10.697255,12.661812
7.349208,7.161897
11.65358,6.489078
11.355861,12.817063
7.345686,7.837572
4.315731,8.948194
11.745419,12.054722
11.636494,5.490912
6.299219,11.215534
9.886017,5.264993
10.730374,7.046646
7.319611,10.642707
5.047149,8.758162
9.61962,13.324108
4.144316,3.308162
7.656327,4.94344
6.438262,9.767501
6.975379,13.054072
5.809942,8.227609
8.926021,13.755736
8.098208,6.137481
13.381113,10.834869
12.021828,12.295295
9.899521,13.268284
5.034145,8.532089
12.701692,12.583019
8.911309,9.044873
13.075952,13.776612
12.821683,6.173785
13.945688,3.394526
4.19946,3.707016
5.484743,9.445069
13.606289,9.618535
4.203744,4.991762
5.222863,11.433946
6.385148,4.73645
7.180114,7.146689
11.327805,5.846064
4.719922,5.893664
5.097633,10.447143
10.254139,9.418698
9.874749,5.196102
8.942271,3.191169
13.429186,9.484543
12.950664,9.592388
10.262217,7.422714
13.710605,5.236493
8.183611,5.60122
9.407216,3.885831
9.403729,9.031078
12.636881,9.134976
11.230656,10.138072
5.803303,13.486257
7.173192,13.420423
9.139243,12.093314
9.037496,6.12285
12.952985,12.586248
9.275313,9.065087
4.771207,11.700456
8.322793,6.044562
8.086018,3.068228
11.805086,5.455601
11.041722,13.234914
5.090156,8.205277
6.569649,4.993672
8.433895,6.039474
13.68338,12.04689
4.166981,11.227446
5.966216,3.37271
7.721215,7.230953
13.450203,8.078427
7.102997,9.62467
4.016998,8.256064
8.884952,5.370813
6.182473,9.430016
9.146465,11.641935
9.927357,5.688298
6.561084,9.038178
4.482049,13.370895
12.73047,7.210852
8.640555,4.799452
8.646694,5.431598
10.72164,3.403397
7.428555,9.973861
9.790036,10.590399
4.508638,11.423698
9.746546,4.970814
10.553852,5.190268
5.497319,12.103149
8.919307,5.646036
8.974724,4.863894
9.85613,12.263394
8.726726,9.770986
8.292899,12.073629
8.707026,7.419726
13.592947,11.428524
6.790267,6.086695
5.321623,8.59392
10.86774,8.807227
5.76651,5.737863
9.065425,6.399006
6.292227,10.072612
6.422213,4.596719
5.419089,3.468781
9.913117,5.591434
6.621333,10.065088
12.691871,8.635067
9.881279,4.611142
13.420416,13.703923
7.715337,13.119424
13.648867,10.751298
13.51383,8.827174
5.773456,9.937461
10.602816,4.903828
4.926796,6.327739
9.065257,13.912207
12.629165,12.671287
12.498417,8.28671
8.306163,6.271788
12.405983,10.721328
8.913453,3.130002
6.466368,4.094192
7.105088,13.728171
4.969144,7.745598
9.821574,13.789416
8.72436,13.306317
8.250281,8.693513
5.973735,12.21803
4.308,11.698435
12.815574,9.519945
11.433134,3.541673
13.902165,5.479284
13.799919,11.169543
5.236533,13.53137
9.516394,5.739843
12.695203,3.01298
11.289288,8.001663
7.488952,8.83136
5.320833,7.089777
10.964091,8.4354
6.745425,3.339648
11.186758,9.719799
10.572139,12.087451
5.422698,8.1832
5.897355,5.579868
11.344394,4.118031
8.629018,6.658341
12.694425,11.379767
9.790432,8.801801
10.120529,12.39075
8.612036,7.71159
12.760081,12.497811
9.477012,8.597178
12.927476,3.354354
8.149415,13.149135
11.758899,11.384656
9.898404,8.495792
6.888278,10.951835
11.293134,11.118266
12.333215,12.523527
5.082326,13.14874
6.762302,8.814392
7.426533,12.02447
10.277006,5.59319
8.532054,12.233563
4.506042,9.656462
6.025335,10.059297
5.123678,7.026443
7.734913,6.494926
12.376446,3.412508
6.914232,6.068387
13.416552,7.059101
13.828683,3.986094
11.530182,9.759116
8.969964,4.190873
9.769182,4.291996
8.900687,10.148251
4.349081,8.585544
8.874111,7.570639
6.390147,13.657324
7.978604,12.16436
8.746019,7.876742
11.500358,12.466136
6.149158,4.145808
4.934657,8.768643
12.737968,6.535789
11.397766,13.529277
8.131925,9.920266
6.486128,5.648882
4.250413,12.423644
9.730857,13.458142
9.222319,9.682116
9.376362,9.683933
9.757977,8.52519
9.035836,5.823571
6.751843,3.763084
13.155551,4.502368
5.508627,13.742025
8.977541,10.25941
12.958131,5.327361
11.564698,13.453403
13.162416,8.275926
7.661787,11.115236
4.176932,5.524239
10.638519,12.754214
6.516174,7.673343
10.333877,3.157877
4.83443,8.702324
8.63389,7.48931
9.995227,6.692366
5.203904,6.153081
8.216554,9.28419
11.538265,13.460529
13.457852,13.860536
6.614254,12.895043
5.597574,5.052717
7.317793,5.110631
8.831893,6.971525
9.207346,13.180117
10.695247,5.775622
7.868905,9.343169
10.419543,6.194061
6.478315,13.804269
9.887782,8.67186
6.797783,11.050852
5.764117,6.945917
12.85737,12.243326
8.713241,3.157666
5.364203,8.275755
9.795567,11.721696
11.675264,12.373203
11.833872,4.881437
12.879549,4.563111
9.13756,9.767867
5.461534,7.376505
4.150559,8.718595
11.149096,8.343658
7.103212,3.198604
6.666302,11.367342
6.909959,7.216936
13.341448,11.884884
10.942958,13.092711
4.85231,9.074354
11.713506,11.605468
6.558213,3.614612
8.462332,4.144963
10.147135,5.788261
12.418065,9.374812
4.39883,6.452269
7.400102,3.994376
5.372545,9.339851
8.74189,10.959539
8.361643,4.561503
6.942298,13.958418
8.459719,11.60091
10.381126,11.302564
8.587443,10.095554
12.176048,9.180305
10.953297,9.894567
7.094721,6.800604
10.966913,3.699616
9.723474,3.8602
10.011784,13.283468
11.705147,5.348396
12.957619,11.001069
8.667461,4.45791
8.827705,4.130865
6.785697,7.900482
8.271328,5.369056
4.148092,13.287209
12.302835,7.128992
5.738277,12.353367
8.545525,4.893408
8.216447,5.481057
5.815137,10.730017
7.71456,13.171569
8.944529,9.637521
5.628469,5.284543
12.958434,11.007597
5.518715,12.482585
11.683879,8.379172
4.055724,12.750982
11.251419,10.687967
7.29942,9.1114
4.947004,5.616827
5.495481,3.670318
13.772436,13.276687
11.801963,10.55796
7.402802,9.733691
5.376965,6.829531
11.715208,7.477008
5.946742,7.230225
4.482219,6.607411
6.964464,8.126968
13.803024,5.023534
10.167381,10.556591
9.03325,3.768675
5.674306,4.080216
10.204965,3.4314
9.163801,12.056615
9.392134,3.116055
13.7885,9.769962
9.823642,4.018195
11.035423,6.228495
5.415478,3.212331
13.68732,8.114948
6.778554,7.970627
10.574839,7.02438
8.067851,10.021139
12.084396,13.047278
4.455069,6.462844
10.471529,5.038724
10.627109,7.92419
5.400699,9.770387
5.771317,5.906342
11.879779,11.535654
6.862957,5.15521
6.579231,3.011087
4.458596,9.187738
7.278765,5.849929
9.962192,3.553383
6.816442,7.87132
9.22562,5.080067
9.517953,7.580631
5.322245,11.379884
4.771017,8.96798
9.877843,11.639401
6.841076,11.096862
11.928679,6.076803
5.442814,9.560271
7.749475,4.171992
12.090298,5.01499
8.781009,6.507791
8.989407,9.305879
5.42898,8.469185
13.785537,4.697966
4.645774,12.589398
12.516864,10.293709
12.805932,12.121743
8.264456,12.128148
12.895066,3.887069
10.029325,12.327302
8.621793,6.2792
5.260655,4.141695
9.130696,13.140981
11.239614,12.513679
12.739623,8.510587
9.984103,7.096858
4.00244,6.409497
5.966347,9.880475
7.351236,13.773494
9.564112,3.891247
6.365438,11.01756
7.697144,4.398375
7.637852,11.732788
4.077834,9.804813
6.460334,3.370449
11.783423,11.786934
10.049765,4.299594
4.35061,3.685071
10.451512,13.187839
10.493373,13.837657
7.132627,4.134228
8.980548,13.883833
4.922365,4.764154
6.956184,10.951852
7.186097,6.130971
12.427095,3.020514
4.1449,5.233014
11.354549,11.561394
13.438965,6.417375
9.950207,13.364313
8.87514,12.003956
6.887287,4.374217
4.430047,8.518339
8.665672,10.743037
9.430474,3.372491
10.333131,11.124552
5.029683,12.998046
4.469746,10.489285
5.634837,8.313987
9.818753,10.401929
5.542847,8.795675
11.262905,5.447346
13.769911,12.566045
11.710395,7.234862
12.529373,3.75221
10.456871,10.385036
8.667569,10.783569
13.433984,12.190001
7.319203,10.943497
13.064905,9.115056
11.762178,8.805703
7.940912,10.838013
12.664981,4.797922
10.976689,9.785799
7.841658,10.521782
9.527295,12.553341
12.327449,7.323112
6.133053,12.164323
9.602151,6.934594
8.011229,9.340305
5.032113,4.477715
13.634614,10.331816
7.307035,3.260014
5.631452,4.848056
10.692596,8.75782
4.582108,3.526323
6.096022,12.592751
13.99965,3.984727
5.37244,9.817083
7.940976,13.010699
4.963946,13.805748
9.15917,7.553352
9.30429,9.178716
11.757928,8.046303
5.704093,9.228587
11.555022,13.125396
4.967666,13.785891
6.902081,12.539753
10.144971,11.785126
6.366172,9.377344
12.3775,5.217712
9.84535,13.36244
10.939518,4.365764
5.927059,13.711393
7.259337,9.183523
6.509345,9.274972
9.973891,3.193452
11.291528,13.367035
11.43082,11.109986
7.676797,3.046132
10.284503,6.496253
8.166592,3.223919
8.949909,7.189632
9.036364,6.545619
10.612298,3.990167
6.141395,6.498393
11.131003,8.715868
11.786936,11.383001
4.779145,13.803581
12.216454,8.778585
4.092584,7.906511
7.344772,3.319988
11.968028,8.104554
9.320235,7.972389
12.407002,9.089694
9.752454,10.156697
13.473983,10.290954
11.682118,8.973132
9.149907,9.567042
13.587571,13.789647
4.690877,11.635412
10.323293,4.885086
8.479439,6.434572
7.933692,7.525485
13.516304,6.337736
8.401604,3.120272
9.591908,8.532725
7.181516,6.324054
11.436794,10.178326
6.72028,13.375583
11.557473,4.165106
13.154938,7.8996
7.229334,3.063457
10.395423,12.618862
13.097302,7.683632
4.309578,13.796537
8.981577,7.450281
5.449517,6.950156
13.021594,13.85335
8.275628,11.244151
12.402531,9.97247
8.867066,6.696494
6.89424,4.733542
6.152576,11.921052
11.127763,9.222692
7.967687,5.761175
10.049643,11.864251
6.824195,3.003677
7.026354,11.239665
12.319657,6.75257
10.114221,12.993302
4.332451,12.482144
6.044025,5.272657
11.228027,11.492973
10.46537,10.37624
5.515405,11.705812
4.116437,8.574393
11.417482,9.968114
12.252262,3.137194
6.596193,8.063923
13.337568,7.307766
12.461289,5.875528
6.388899,6.708502
10.154668,10.034685
10.620048,11.544317
12.601431,8.926582
6.619371,4.796431
5.845813,6.128447
5.498984,5.749028
4.373586,12.950486
13.127332,12.841681
5.228455,12.35345
5.140931,10.018394
8.99367,3.89155
4.454892,7.757055
9.269578,7.610038
6.345855,11.402198
6.371813,3.204667
7.564311,7.791829
7.962486,6.584909
7.238336,7.909524
11.925471,10.229739
6.388771,11.289272
13.943408,12.819531
11.621148,4.682398
9.294992,9.682857
13.429103,3.928236
4.873481,4.636058
13.491549,4.685802
12.325245,11.866076
13.179286,4.037876
9.929817,9.488736
12.480849,13.640015
6.990395,13.050241
10.385132,10.255226
6.573162,6.375875
10.869434,9.029184
9.352591,11.352505
6.53547,5.104384
7.653415,12.56982
12.7036,11.16749
11.895534,10.581177
9.795265,10.555165
8.934787,5.725453
4.954903,12.640911
12.189549,9.737819
11.094045,10.962757
11.561893,3.908916
7.733534,12.737657
7.150294,10.195421
10.033027,11.708575
5.453607,10.478384
5.701554,6.191173
7.968911,8.486056
10.111475,7.198828
12.353266,9.699537
12.008287,8.369077
5.874754,13.552513
8.33956,8.903557
12.483177,8.855663
10.830406,7.757917
13.635742,12.039422
8.311872,6.867475
7.121393,11.24006
8.967342,11.592405
12.406874,6.664777
13.507958,3.659869
5.169048,10.819813
12.887813,12.179357
5.944875,10.516128
4.022125,11.280468
7.636128,7.580637
4.815353,12.671023
9.454991,7.480193
4.270864,10.966341
4.320332,10.504947
7.916145,4.523068
5.761789,4.579471
7.354756,5.783097
11.314218,8.10473
8.690869,10.955575
5.194644,12.390549
11.098569,8.28899
5.260785,8.784805
13.060198,9.107468
10.264069,8.883206
8.088373,3.484405
6.63943,7.12572
9.109076,9.045218
12.903331,11.600749
6.613299,10.672105
12.468711,12.159899
5.330656,12.193641
9.790035,6.913658
12.201856,4.847556
8.274757,11.344756
6.3125,7.107137
9.017799,8.151985
10.432857,11.115235
4.354919,5.28919
8.504123,12.645353
12.82999,13.244734
13.95095,9.340951
6.761661,4.464262
7.993073,6.513896
9.91676,13.816915
9.823904,13.157777
5.157661,5.981963
8.967869,7.052258
4.080129,3.112627
11.489725,5.204417
8.352379,9.760326
6.518042,3.02535
12.607782,6.259467
7.768928,5.034628
13.652797,11.318001
7.016694,9.094819
8.91701,12.185262
9.769984,13.351795
11.945803,11.151368
8.356097,10.762194
9.853214,11.502353
11.710245,7.871095
11.403807,9.186014
13.174526,7.75957
5.876622,11.991232
11.565121,9.866372
9.053444,3.135264
13.543834,4.909674
9.704003,7.290972
12.975253,10.39657
11.806124,13.873596
8.153563,8.839398
12.786389,4.396307
13.192758,7.397054
10.376351,3.058516
11.581172,10.828893
11.250054,9.673248
8.570422,12.462888
8.03181,6.424594
4.964156,12.453192
6.061468,4.72112
7.8548,7.213064
13.549994,8.485048
13.657201,4.314939
13.973241,9.73296
12.517215,4.145276
9.031614,3.928853
8.557293,4.81858
4.30021,8.077963
4.206125,8.994744
11.241452,8.788649
11.585805,12.949468
4.768462,11.065663
4.086526,6.556387
9.528871,6.998633
4.481687,10.805104
9.456926,11.905836
5.487816,9.32663
7.013786,12.387983
8.692153,5.98534
7.65569,3.132899
12.973328,12.614514
4.198134,13.335742
8.095264,5.783602
6.044196,6.473408
8.951572,13.088434
10.667371,5.363351
5.414225,7.839479
8.71989,12.275818
7.772748,12.92589
7.273946,3.1531
7.340148,4.383818
5.068268,10.244258
13.764593,11.273205
5.793662,11.535319
13.681589,11.056844
6.000474,3.629399
6.586237,6.958805
6.231051,13.472481
8.656239,4.714597
12.218792,7.054368
11.224849,4.268426
9.060542,8.394907
10.60594,6.156739
10.139986,12.192902
4.204353,7.476143
10.288418,10.340016
8.079759,5.919339
7.013862,10.500421
5.70134,11.802838
7.551755,6.651507
9.103285,4.335275
4.641336,13.3474
12.630259,7.109436
11.174004,12.036941
6.087256,13.894279
12.526716,10.646824
8.344933,5.964323
11.65704,12.429198
8.16872,10.274311
5.277701,8.514773
11.01231,13.205711
6.652388,6.559662
10.475964,6.176512
6.380161,13.96491
10.651645,11.753484
8.388641,5.183067
9.24788,4.852001
7.711156,9.961768
13.897709,13.860315
7.582963,12.958815
11.963843,7.377134
12.483008,7.357979
5.938516,4.16718
9.522562,4.576883
9.44428,3.997889
12.658174,3.70709
11.698726,6.843932
9.308099,8.127157
9.736138,11.332594
11.298717,10.620033
8.326085,9.22292
6.289426,13.204501
10.786491,10.459035
13.453105,6.762033
4.297471,7.086597
9.409894,4.133008
5.781175,4.382983
9.416647,6.684351
7.374715,11.172178
11.422967,5.487412
9.479531,11.771544
4.372152,9.635381
12.074205,13.996914
6.652736,10.482641
5.060139,5.532309
6.630175,13.17048
4.588721,7.223933
9.566276,3.13991
6.886732,7.81199
5.457356,11.777353
13.345992,4.250229
7.355504,9.532439
7.305395,10.897386
9.461504,6.806906
12.01561,9.472329
10.258398,13.664511
9.151154,8.444878
5.659475,8.533162
11.521507,13.377691
4.334424,10.23692
4.998737,3.055942
10.014167,9.39838
6.540527,7.059977
4.287217,12.966591
4.230895,10.00583
6.704892,10.41724
6.443951,7.065632
5.422953,9.843062
9.011457,13.246278
8.150897,5.129304
12.802135,12.16338
5.534323,4.62846
6.44487,4.251969
5.839739,5.644419
6.903323,9.445612
6.897795,11.666396
7.741915,6.747103
9.957867,11.661626
12.675036,10.018566
10.795717,5.341277
10.69979,3.593749
8.747162,5.287617
4.008491,9.324619
7.248026,7.038302
6.471434,11.758582
13.295277,6.345334
13.821891,13.360527
11.136742,11.125654
13.208841,6.780256
4.524602,3.548186
7.53462,6.575007
12.371408,5.53683
10.747042,10.475481
6.146641,5.26043
8.503563,10.916081
12.918649,10.841457
12.608653,4.963867
7.640338,11.406463
5.229822,12.095571
4.752833,4.47034
11.399951,10.542136
9.978685,12.123672
4.90237,13.072087
6.85457,9.469885
11.703794,3.409845
6.906951,7.213351
7.564135,6.902061
12.673555,7.299815
7.204321,7.919681
6.909103,4.780983
13.43937,6.684253
7.236309,12.339732
5.941384,5.863165
5.551054,10.09835
7.226179,5.845043
10.953361,12.282098
10.307296,5.903518
4.496396,4.319921
4.10033,9.975622
9.041431,11.480937
6.575013,7.011869
8.029226,5.153051
13.612946,5.969015
12.123407,4.226098
5.439805,4.026381
8.58745,7.239481
10.427737,13.433184
6.443426,7.63419
5.521892,9.368661
12.488607,4.520613
10.321943,4.508523
8.095285,8.777744
6.571444,6.166005
9.443453,10.26669
9.645558,7.377428
6.697864,13.80817
4.939743,9.19372
6.727246,11.35926
10.112889,5.448655
7.783947,9.817546
5.933358,6.188305
8.168347,4.541695
12.011878,8.696718
5.280295,5.961537
9.679721,4.373979
7.729169,3.620235
13.895973,5.723639
10.042086,7.601426
4.732172,10.40411
10.485136,12.644291
7.640308,3.33814
11.232698,8.89498
9.602664,6.666101
4.236316,11.769668
7.041645,10.861409
10.13434,5.472551
12.55144,10.529172
9.033307,8.306762
12.572215,7.300285
4.578869,13.193866
4.789671,5.613724
10.531561,5.313234
9.470772,5.648123
11.129465,3.187037
6.360154,13.112856
13.167361,12.278427
11.246948,5.343817
4.244452,4.580465
7.293514,11.521603
9.682524,9.356829
7.796325,5.995985
12.767582,13.023006
9.88924,7.427477
13.890287,5.442144
4.692737,3.195364
10.943708,5.651559
11.170883,9.904358
12.123024,6.314312
5.387829,12.961856
11.76985,13.505303
11.414406,12.72536
9.361466,3.772422
11.855352,5.568407
6.507963,6.973382
10.057851,4.797602
4.816782,3.13285
6.48125,8.913452
12.113724,9.498902
7.51975,12.658104
9.111274,10.347833
4.033901,5.5051
12.061535,12.668935
10.828804,4.807907
12.892031,8.020219
7.459469,11.706826
10.571132,4.623754
4.894475,9.525109
13.844594,13.995984
5.300001,9.839642
13.633271,9.144904
5.190376,3.974879
11.163958,10.662671
4.55453,8.363106
11.787955,9.223528
4.548399,12.655101
5.528205,10.136513
7.036541,11.441125
10.364154,5.9822
9.490804,6.812818
7.860851,11.258277
9.368142,7.569743
10.979621,12.752577
13.080621,9.611277
4.009643,9.897474
13.119098,6.414816
6.471386,10.227134
12.910106,8.9445
13.109511,11.070379
12.056367,8.893809
5.413895,7.891076
8.295171,11.374309
6.764748,13.446077
10.921485,7.064472
6.15293,11.746754
7.396282,13.301767
12.988337,3.868504
6.8382,6.692935
5.709476,13.692696
10.317803,7.477714
7.64372,5.551132
10.194982,9.871558
12.049974,10.299845
13.970802,7.899993
13.356147,13.644576
7.850113,7.604167
10.302495,10.976107
10.812903,4.983341
4.451486,5.562169
13.097904,11.07
11.068168,5.088177
6.689913,4.689294
5.086684,13.941349
4.575817,9.084487
6.657984,9.426506
7.12999,13.672833
5.976271,5.718613
5.037231,8.241147
11.126072,5.904901
5.604076,8.867238
9.600263,6.78603
8.007031,12.247047
8.311864,5.250347
13.769143,5.033409
6.929642,7.801051
9.111124,7.620767
4.241369,6.193816
6.431371,10.439095
7.976004,13.616717
6.840722,5.74031
11.810488,6.967153
8.603572,4.783047
4.475379,4.382883
5.715973,5.980494
4.899456,6.923301
5.81359,13.556466
